Timestamp,Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
0.037,-0.959418,-0.470363,-5.84875,-9.607671,2.440603,-2.473437,27.850144,-0.431149,-0.305177,-7.53393,6.248529,-31.273368,0,0,,0,0,
0.038,0.26129,2.581407,-3.407335,-4.724839,1.341966,0.578333,14.727533,-4.093273,4.272477,3.2083,2.952618,-2.342589,0,0,,0,0,
0.039,1.481998,1.208111,4.527265,5.529108,-1.343591,2.897678,-4.498618,-6.534689,7.324246,14.194672,-1.686072,28.053039,0.296778,1.221291,,0.230204,1.938039,
0.04,1.32941,-2.75919,9.104919,10.167798,-3.174653,3.019749,-22.046296,-6.839866,8.544954,20.05407,-4.615772,50.636137,0.348675,1.116737,,0.540175,2.34689,
0.041,0.108702,-6.573903,6.663503,7.726382,-2.930512,1.066616,-32.117137,-4.245861,7.629423,15.41538,-4.615772,59.913517,0.439785,1.159508,,0.604996,2.020517,
0.042,-0.654241,-7.794611,1.780673,5.529108,-1.465662,-1.741012,-32.269725,1.399913,0.610354,0.034459,-3.150922,54.054119,0,0,,0,0,
0.043,0.413879,-5.963549,-2.186627,4.3084,0.3654,-3.327933,-25.70842,6.740511,-5.188008,-9.487063,-0.709506,37.208349,0,0,,0,0,
0.044,2.244941,-3.522133,-1.271096,3.087692,1.586108,-2.717579,-17.163463,9.029338,-7.324246,-10.219488,-0.099152,17.554951,0,0,,0,0,
0.045,1.481998,-2.454013,-0.050389,1.378701,1.95232,0.09005,-7.855565,8.113807,-5.493184,-7.778072,-0.465364,-1.976377,0,0,,0,0,
0.046,-2.943069,-2.75919,2.08585,2.355267,0.3654,3.996315,2.062688,5.672391,3.051769,-0.209682,0.14499,-20.042855,0,0,,0,0,
0.047,-8.436255,-2.148836,1.170319,2.111126,-1.465662,6.31566,12.438706,1.552502,8.85013,10.288406,0.633273,-34.69135,0,0,,-0.071555,1.162515,
0.048,-10.114728,0.139991,-0.660743,-0.818573,-2.442229,5.217023,24.18802,-4.093273,8.85013,17.368513,1.976052,-45.799793,0,0,,-0.223279,1.962515,
0.049,-4.774131,1.513288,1.780673,1.622843,-1.953945,-0.154092,35.326981,-8.365751,3.051769,13.95053,3.807113,-52.757828,0,0,,0,0,
0.05,5.296711,-0.622951,4.832442,7.970524,-0.122884,-7.966623,41.125344,-9.739047,-0.610354,8.091132,5.149892,-52.391616,0.025429,1.649378,,0,0,
